id	external_id	lemma	stressed	translation	pos	pos_subtype	level	gender	animacy	stem	ending	domain	aspect	transitivity	stress_pattern_semu	rank	count
24695	12989	диспансер			noun		4SU	masc	inanimate						SS	23877	2.02
24696	25553	просверлить			verb		4SU									23878	2.02
24697	26243	разломать			verb		4SU						perfective	transitive		23879	2.02
24698	21882	оцепление			noun		4SU	neut	inanimate						SS	23880	2.02
24699	14909	золь			noun		4SU	masc	inanimate						SS	23881	2.02
24700	11638	выпутаться			verb		4SU									23882	2.02
24701	8820	аморальный			adj		4SU			аморальн	ый					23883	2.02
24702	27151	рукоприкладство			noun		4SU	neut	inanimate						SS	23884	2.02
24703	15821	карбункул			noun		4SU	masc	inanimate						SS	23885	2.02
24704	20156	норвежский			adj		4SU			норвежск	ий					23886	2.02
24705	25785	прощупывать			verb		4SU						imperfective	transitive		23887	2.02
24706	22732	пинцет			noun		4SU	masc	inanimate						SS	23888	2.02
24707	12570	грясти			verb		4SU						imperfective	intransitive		23889	2.02
24708	26124	развратить			verb		4SU									23890	2.02
24709	21563	отменно			adv		4SU									23891	2.02
24710	16480	конструировать			verb		4SU						imperfective	transitive		23892	2.02
24711	11797	выхлопотать			verb		4SU									23893	2.02
24712	26725	расшевелить			verb		4SU									23894	2.02
24713	22106	пасека			noun		4SU	fem	inanimate						SS	23895	2.02
24714	19581	нектар			noun		4SU	masc	inanimate						SS	23897	2.02
24715	19949	нетрадиционный			adj		4SU			нетрадиционн	ый					23898	2.02
24716	13618	женин			adj		4SU									23899	2.02
24717	19996	неурочный			adj		4SU			неурочн	ый					23900	2.02
24718	12039	георгиевский			adj		4SU			георгиевск	ий					23901	2.02
24719	10065	брыкаться			verb		4SU						imperfective	intransitive		23902	2.02
24720	14193	замарать			verb		4SU						perfective	transitive		23903	2.02
24721	23768	полусотня			noun		4SU									23904	2.02
24722	20106	нищенский			adj		4SU			нищенск	ий					23905	2.02
24723	25174	пришивать			verb		4SU						imperfective	transitive		23906	2.02
24724	23346	подорожник			noun		4SU	masc	inanimate						SS	23907	2.02
24725	21753	отстроить			verb		4SU									23908	2.02
24726	30204	тяготиться			verb		4SU						imperfective	intransitive		23909	2.02
24727	19891	неслыханно			adv		4SU									23910	2.02
24728	24909	примерка			noun		4SU	fem	inanimate						SS	23911	2.02
24729	21938	пагода			noun		4SU	fem	inanimate						SS	23912	2.02
24730	27329	самонадеянный			adj		4SU			самонадеянн	ый					23913	2.02
24731	32410	эпидермис			noun		4SU	masc	inanimate						SS	23914	2.02
24732	13575	жариться			verb		4SU									23915	2.02
24733	9012	артрит			noun		4SU	masc	inanimate						SS	23916	2.02
24734	28155	слайд			noun		4SU	masc	inanimate						SS	23917	2.02
24735	26952	рефрижератор			noun		4SU	masc	inanimate						SS	23918	2.02
24736	11700	высидеть			verb		4SU						perfective	transitive		23919	2.02
24737	8810	амбулатория			noun		4SU	fem	inanimate						SS	23920	2.02
24738	16053	кислотность			noun		4SU	fem	inanimate						SS	23921	2.02
24739	23179	поддатый			adj		4SU			поддат	ый					23922	2.02
24740	12042	герань			noun		4SU	fem	inanimate						SS	23924	2.02
24741	22937	пневматический			adj		4SU			пневматическ	ий					23925	2.02
24742	12786	демобилизоваться			verb		4SU									23927	2.02
24743	17448	лобан			noun		4SU	masc	animate						SS	23928	2.02
24744	12610	гуманоид			noun		4SU	masc	animate						SS	23929	2.02
24745	14876	знавать			verb		4SU									23931	2.02
24746	14122	законсервировать			verb		4SU									23932	2.02
24747	18679	навылет			adv		4SU									23933	2.02
24748	28412	собирательство			noun		4SU	neut	inanimate						SS	23934	2.02
24749	20882	окопный			adj		4SU			окопн	ый					23935	2.02
24750	19050	нарзан			noun		4SU	masc	inanimate						SS	23936	1.96
24751	31051	физрук			noun		4SU	masc	animate						EE	23937	1.96
24752	14336	запихать			verb		4SU						perfective	transitive		23938	1.96
24753	8897	антимир			noun		4SU	masc	inanimate						SE	23939	1.96
24754	15380	интриговать			verb		4SU						imperfective	transitive		23940	1.96
24755	22255	перебранка			noun		4SU	fem	inanimate						SS	23941	1.96
24756	30418	узбекский			adj		4SU			узбекск	ий					23942	1.96
24757	18687	навязываться			verb		4SU						imperfective	intransitive		23943	1.96
24758	32400	энтропия			noun		4SU	fem	inanimate						SS	23944	1.96
24759	17893	машиностроение			noun		4SU	neut	inanimate						SS	23945	1.96
24760	11640	выпытывать			verb		4SU									23947	1.96
24761	31409	холмистый			adj		4SU			холмист	ый					23948	1.96
24762	14778	зверюга			noun		4SU	comm	animate						SS	23949	1.96
24763	12615	гурт			noun		4SU	masc	inanimate						EE	23950	1.96
24764	22641	перчик			noun		4SU	masc	inanimate						SS	23951	1.96
24765	30824	утилизация			noun		4SU	fem	inanimate						SS	23952	1.96
24766	12065	гестаповец			noun		4SU									23953	1.96
24767	9086	аттестация			noun		4SU	fem	inanimate						SS	23954	1.96
24768	31912	шайба			noun		4SU	fem	inanimate						SS	23955	1.96
24769	10382	веймарский			adj		4SU			веймарск	ий					23956	1.96
24770	29824	томпсон			noun		4SU									23957	1.96
24771	9309	бдительно			adv		4SU									23958	1.96
24772	26599	рассказик			noun		4SU									23959	1.96
24773	15920	каучуковый			adj		4SU			каучуков	ый					23960	1.96
24774	31270	хау			adj		4SU									23961	1.96
24775	26056	разбитной			adj		4SU			разбитн	ой					23962	1.96
24776	9932	бороздить			verb		4SU						imperfective	transitive		23963	1.96
24777	9396	беззаботность			noun		4SU	fem	inanimate						SS	23964	1.96
24778	12128	главбух			noun		4SU									23965	1.96
24779	10006	бригадный			adj		4SU			бригадн	ый					23966	1.96
24780	30403	уж			noun		4SU	masc	animate						EE	23967	1.96
24781	21725	отсмеяться			verb		4SU									23968	1.96
24782	30414	ужо			adv		4SU									23969	1.96
24783	29038	стер			noun		4SU									23970	1.96
24784	11978	гарсон			noun		4SU	masc	animate						SS	23971	1.96
24785	29486	тайфун			noun		4SU	masc	inanimate						SS	23972	1.96
24786	21085	оптимистический			adj		4SU			оптимистическ	ий					23973	1.96
24787	18008	мертвенно			adv		4SU									23974	1.96
24788	28994	стафилококк			noun		4SU									23975	1.96
24789	16898	крокодилов			adj		4SU									23976	1.96
24790	13358	дробиться			verb		4SU						imperfective	intransitive		23977	1.96
24791	24534	предрекать			verb		4SU									23979	1.96
24792	10168	буровой			adj		4SU			буров	ой					23980	1.96
24793	11966	гармонист			noun		4SU									23981	1.96
24794	31510	цапля			noun		4SU	fem	animate						SS	23982	1.96
24795	14275	занавесить			verb		4SU									23983	1.96
24796	20371	облизнуть			verb		4SU									23984	1.96
24797	31089	финик			noun		4SU	masc	inanimate						SS	23985	1.96
24798	29063	стилистический			adj		4SU			стилистическ	ий					23986	1.96
24799	12872	дешевенький			adj		4SU			дешевеньк	ий					23988	1.96
24800	12153	гликозид			noun		4SU	masc	inanimate						SS	23989	1.96
24801	23715	полноправный			adj		4SU			полноправн	ый					23990	1.96
24802	30644	управленческий			adj		4SU			управленческ	ий					23991	1.96
24803	19869	несвобода			noun		4SU	fem	inanimate						SS	23992	1.96
24804	30686	уродиться			verb		4SU						perfective	intransitive		23998	1.96
24805	28678	состроить			verb		4SU									23999	1.96
24806	19267	начистоту			adv		4SU									24001	1.96
24807	13380	дрыгать			verb		4SU						imperfective	intransitive		24002	1.96
24808	26523	расплескать			verb		4SU						perfective	transitive		24003	1.96
24809	24354	почин			noun		4SU	masc	inanimate						SS	24004	1.96
24810	23255	подкупать			verb		4SU						imperfective	transitive		24005	1.96
24811	20952	ольха			noun		4SU	fem	inanimate						ES	24006	1.96
24812	18046	метелка			noun		4SU	fem	inanimate						SS	24007	1.96
24813	18548	мытарство			noun		4SU	neut	inanimate						SS	24008	1.96
24814	11688	высвечивать			verb		4SU						imperfective	transitive		24009	1.96
24815	13010	диурез			noun		4SU	masc	inanimate						SS	24010	1.96
24816	25128	приусадебный			adj		4SU			приусадебн	ый					24011	1.96
24817	19959	неугодный			adj		4SU			неугодн	ый					24012	1.96
24818	10176	бусыгин			noun		4SU									24014	1.96
24819	18459	мститель			noun		4SU	masc	animate						SS	24016	1.96
24820	27079	росинант			noun		4SU									24018	1.96
24821	21798	отхаркивающий			adj		4SU			отхаркивающ	ий					24019	1.96
24822	27436	сберкнижка			noun		4SU	fem	inanimate						SS	24020	1.96
24823	15363	интервенция			noun		4SU	fem	inanimate						SS	24022	1.96
24824	9266	барыш			noun		4SU	masc	inanimate						EE	24023	1.96
24825	26034	радиосвязь			noun		4SU	fem	inanimate						SS	24024	1.96
24826	28893	срединный			adj		4SU			срединн	ый					24025	1.96
24827	20814	озаряться			verb		4SU						imperfective	intransitive		24026	1.96
24828	12198	гневаться			verb		4SU						imperfective	intransitive		24028	1.96
24829	29031	стенолом			noun		4SU									24029	1.96
24830	13946	загустеть			verb		4SU									24031	1.96
24831	23327	подогнуть			verb		4SU									24032	1.96
24832	27253	саго			noun		4SU									24033	1.96
24833	20384	обломиться			verb		4SU									24034	1.96
24834	13974	задираться			verb		4SU						imperfective	intransitive		24035	1.96
24835	20873	околеть			verb		4SU						perfective	intransitive		24036	1.96
24836	21407	отвлечение			noun		4SU	neut	inanimate						SS	24037	1.96
24837	15825	кардиограмма			noun		4SU	fem	inanimate						SS	24038	1.96
24838	10341	вделать			verb		4SU						perfective	transitive		24039	1.96
24839	16447	конкурентоспособный			adj		4SU			конкурентоспособн	ый					24040	1.96
24840	27727	сенбернар			noun		4SU									24041	1.96
24841	30680	уренгой			noun		4SU									24042	1.96
24842	23823	помешивать			verb		4SU									24044	1.96
24843	15848	карнавальный			adj		4SU			карнавальн	ый					24046	1.96
